"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"159","@Nesslig201 @BrianGitt Remember that allowing countries to have nuclear technology also offers the potential for th… https://t.co/qIXBLuWbTH",FALSE,0,"Nesslig201",2022-12-07 04:34:34,TRUE,"1600296029399576576","1600348013607923715","807882284783304710","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","comhbha",0,FALSE,FALSE,NA,NA
"160","RT @daddyhope: What ZANUPF promises doesn’t get delivered.
That would have been ok if it allowed those with ideas to flourish, but I stands…",FALSE,0,NA,2022-12-07 04:34:12,FALSE,NA,"1600347923958693889",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chiganaz",133,TRUE,FALSE,NA,NA
"161","@IanSmiththe3rd 84 is the number of homes that could be having power just from Wicknell's shoes which he bought wit… https://t.co/tVAHj1dHVB",FALSE,2,"Masports_atanga",2022-12-07 04:33:44,TRUE,"1600347067163213825","1600347805922754562","1402927932176224259","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Masports_atanga",1,FALSE,FALSE,NA,NA
"162","@Rebecca74083947 @ThruNoiz @25_cycle @BJChippindale @Climatehope2 @ejwwest @DawnTJ90 @suffect @KeillerDon… https://t.co/yEJEimEdyw",FALSE,1,"Rebecca74083947",2022-12-07 04:33:18,TRUE,"1600236177076146176","1600347697633902592","1476044710414221312","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FChecker76",1,FALSE,FALSE,NA,NA
"163","@Solar_Quotes When there’s a power outage on grid your solar system is shut off with smart metres for safety of pow… https://t.co/R1ti7CqQNG",FALSE,0,"Solar_Quotes",2022-12-07 04:33:10,TRUE,"1587058051575517184","1600347662972489728","297500753","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","PeteMcGuig",0,FALSE,FALSE,NA,NA
"164","RT @fofvinyl: mind you he said the same thing about lorde when solar power dropped and nobody was yelling at him https://t.co/qI1Nbdk95n",FALSE,0,NA,2022-12-07 04:33:05,FALSE,NA,"1600347640369012736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","seolivie",7,TRUE,FALSE,NA,NA
"165","@PeterSweden7 That’s correct without coal and nuclear power electric cars are useless and Elon musk should speak up… https://t.co/I8TU7JxbBR",FALSE,0,"PeterSweden7",2022-12-07 04:32:40,TRUE,"1600170078665744384","1600347535599886337","707231479047315456","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AndrewMorrah",0,FALSE,FALSE,NA,NA
"166","RT @EmpowerNJ: Despite a worsening climate crisis, and in opposition to Governor Murphy's own environmental justice policies, NJ Transit is…",FALSE,0,NA,2022-12-07 04:32:03,FALSE,NA,"1600347380972326913",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","crl_nj",3,TRUE,FALSE,NA,NA
"167","RT @itsALLrisky: Imagine a world where:

-Governments operate state-owned crypto mining using $TSLA solar power
-People get UBI payments in…",FALSE,0,NA,2022-12-07 04:31:47,FALSE,NA,"1600347313834430465",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Princefofficial",27,TRUE,FALSE,NA,NA
"168","RT @EmpowerNJ: Despite a worsening climate crisis, and in opposition to Governor Murphy's own environmental justice policies, NJ Transit is…",FALSE,0,NA,2022-12-07 04:31:36,FALSE,NA,"1600347269827395584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","magwheels_123",3,TRUE,FALSE,NA,NA
"169","RT @adamvaughan_uk: Renewables will become the largest source of global electricity by early 2025, overtaking coal, the @IEA projects.

Tha…",FALSE,0,NA,2022-12-07 04:31:24,FALSE,NA,"1600347217818136576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TomGMcLean",90,TRUE,FALSE,NA,NA
"170","MEGAWISE 1500A Peak 16800mAh Car Battery Jump Starter (up to 7L Gas or 5L Diesel Engines), 12V Portable Power Pack… https://t.co/AsIPu5yuv3",FALSE,0,NA,2022-12-07 04:31:09,TRUE,NA,"1600347156082294785",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","gussie32zt",0,FALSE,FALSE,NA,NA
"171","RT @khamenei_ir: “We can’t” was a negative, wrong catchphrase before the Revolution in #Iran. The #Revolution changed this mindset, which l…",FALSE,0,NA,2022-12-07 04:30:05,FALSE,NA,"1600346885113643008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","asifali_72",166,TRUE,FALSE,NA,NA
"172","When crews arrived on the scene, the remains of the home were on fire and four vehicles were also damaged. The hous… https://t.co/Prs8omx1UO",FALSE,0,NA,2022-12-07 04:30:00,TRUE,NA,"1600346865077215232",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","CBS21NEWS",0,FALSE,FALSE,NA,NA
"173","@TheTruthPanther I am sure he has electricity in his house and office.... maybe the best generators. Ask him if he… https://t.co/TV0okaVfA3",FALSE,1,"TheTruthPanther",2022-12-07 04:29:54,TRUE,"1600214623265124352","1600346839253151744","2904694800","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AG66614",1,FALSE,FALSE,NA,NA
"174","@globeandmail @garymasonglobe did Alberta reject you? why you hate her so much? I mean I hate oil, capitalism, prod… https://t.co/P4YWx8E5xh",FALSE,0,"globeandmail",2022-12-07 04:29:49,TRUE,"1600174368910635008","1600346819288260608","8736882","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Purpleunykrn",0,FALSE,FALSE,NA,NA
"175","RT @richwal94842899: If the Labor government were smart, they would lift the moratorium on  Nuclear reactors &amp; set up a group to facilitate…",FALSE,0,NA,2022-12-07 04:29:33,FALSE,NA,"1600346751612788736",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","max39274485",36,TRUE,FALSE,NA,NA
"176","RT @austbondlover: Cheaper power by building several Nuclear power stations would be a great start as that will lower costs in production a…",FALSE,0,NA,2022-12-07 04:29:11,FALSE,NA,"1600346661490151424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","daveknox1",4,TRUE,FALSE,NA,NA
"177","To all Australian politicians.
STOP blaming the Ukraine invasion on inflation. It has nothing to do with our prices… https://t.co/5mzYXpNb93",FALSE,5,NA,2022-12-07 04:27:57,TRUE,NA,"1600346348879912960",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","austbondlover",2,FALSE,FALSE,NA,NA
"178","RT @Ajay_Bagga: Solar power expected to surpass coal in 5 years, IEA says.Renewable energy forecast to become largest source of electricity…",FALSE,0,NA,2022-12-07 04:27:51,FALSE,NA,"1600346323563458560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GauravKhairat",9,TRUE,FALSE,NA,NA
"179","RT @aldotcom: For the seventh consecutive year, the largest source of planet-warming greenhouse gases in the United States is a coal-fired…",FALSE,0,NA,2022-12-07 04:27:42,FALSE,NA,"1600346285273251840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","earthycindy",37,TRUE,FALSE,NA,NA
"180","RT @aldotcom: For the seventh consecutive year, the largest source of planet-warming greenhouse gases in the United States is a coal-fired…",FALSE,0,NA,2022-12-07 04:27:40,FALSE,NA,"1600346278981824513",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","HallSuze",37,TRUE,FALSE,NA,NA
"181","RT @adamvaughan_uk: Renewables will become the largest source of global electricity by early 2025, overtaking coal, the @IEA projects.

Tha…",FALSE,0,NA,2022-12-07 04:27:23,FALSE,NA,"1600346208752783360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PettersMichelle",90,TRUE,FALSE,NA,NA
"182","@Monetarius @globeandmail I have never read that anywhere. Pretty sure they just want to use natural gas and maybe… https://t.co/KzWkAXlSgU",FALSE,0,"Monetarius",2022-12-07 04:27:17,TRUE,"1600177406375235587","1600346182655815680","17781442","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jameethefringe",0,FALSE,FALSE,NA,NA
"183","RT @suman_saini1: Oil / Ghee Lamps purify environment. It is mentioned in Indian  culture.Masses light up 1-17 🪔daily in morning and evenin…",FALSE,0,NA,2022-12-07 04:27:07,FALSE,NA,"1600346138393341952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","latikakhatter",2,TRUE,FALSE,NA,NA
"184","@realGeorgeHotz When technology mimics biology (motion, flight, calculation, solar...), which is more efficient, an… https://t.co/KUeUvdURoz",FALSE,0,"realGeorgeHotz",2022-12-07 04:27:02,TRUE,"1600317602966142976","1600346119162146817","771970414155182081","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","debreuil",0,FALSE,FALSE,NA,NA
"185","BougeRV 100W Solar Panel Charger, 18V 12V Thick PET Cell Solar Power Flexible with Connector for RV Travel Trailer… https://t.co/PtA9TEIDXi",FALSE,0,NA,2022-12-07 04:27:01,TRUE,NA,"1600346113344606208",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","abernathy71bmu",0,FALSE,FALSE,NA,NA
"186","RT @aldotcom: For the seventh consecutive year, the largest source of planet-warming greenhouse gases in the United States is a coal-fired…",FALSE,0,NA,2022-12-07 04:26:47,FALSE,NA,"1600346055568084992",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Huguleyite",37,TRUE,FALSE,NA,NA
"187","Aeromine Rooftop Wind. Static. Silent.  50% more power than Solar PV. Wh... https://t.co/30cNZzlK6E via @YouTube",FALSE,0,NA,2022-12-07 04:26:47,FALSE,NA,"1600346055446388736",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","4589roger",0,FALSE,FALSE,NA,NA
"188","Micro Automatic Drip Irrigation Kit,Solar Power Rechargeable Plant Self Watering System with Timer,Easy DIY Vacatio… https://t.co/YATMSbm0C3",FALSE,0,NA,2022-12-07 04:26:42,TRUE,NA,"1600346036710821888",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Webster3111",0,FALSE,FALSE,NA,NA
"189","@SheldonFrueh I am being facetious.   Yes gas and diesel are superior to electric for transportation power",FALSE,0,"SheldonFrueh",2022-12-07 04:26:38,FALSE,"1600294401011748864","1600346016988872704","517658803","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ndcorngrower",0,FALSE,FALSE,NA,NA
"190","RT @adamvaughan_uk: Renewables will become the largest source of global electricity by early 2025, overtaking coal, the @IEA projects.

Tha…",FALSE,0,NA,2022-12-07 04:26:10,FALSE,NA,"1600345902828630016",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","orpheuseurydice",90,TRUE,FALSE,NA,NA
"191","RT @daddyhope: What ZANUPF promises doesn’t get delivered.
That would have been ok if it allowed those with ideas to flourish, but I stands…",FALSE,0,NA,2022-12-07 04:26:05,FALSE,NA,"1600345878232965120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","muparidziwechok",133,TRUE,FALSE,NA,NA
"192","RT @Reet_2012: Oil/Ghee Lamps purify environment. Masses light up 1-17🪔daily in morning and evening in their homes. It has power to kill al…",FALSE,0,NA,2022-12-07 04:26:01,FALSE,NA,"1600345861959340032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","latikakhatter",4,TRUE,FALSE,NA,NA
"193","@pkcanada1 @DaddyBodyNoGym @ZaxxonGalaxian @SunnyDfan4eva @CookeWJ1 @BenRabidoux As for solar, I'm fairly sure it's… https://t.co/17bMgFtxFQ",FALSE,0,"AlexPinder7",2022-12-07 04:25:54,TRUE,"1600345036562259968","1600345833568112640","1263132274737856513","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AlexPinder7",0,FALSE,FALSE,NA,NA
"194","RT @2TradeAsia: $DMC power unit will have another Masbate diesel plant operating this month, solar plant underway in 4Q23.  DMC Power Corp.…",FALSE,0,NA,2022-12-07 04:25:40,FALSE,NA,"1600345776773009410",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","phen0480",2,TRUE,FALSE,NA,NA
"195","RT @jimcason: U.S. Renewable Energy Will Surge Past Coal and Nuclear by Year’s End
Wind. Solar and hydropower will generate more than 20 pe…",FALSE,0,NA,2022-12-07 04:25:40,FALSE,NA,"1600345776286113792",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","msunielsen",2,TRUE,FALSE,NA,NA
"196","RT @khamenei_ir: “We can’t” was a negative, wrong catchphrase before the Revolution in #Iran. The #Revolution changed this mindset, which l…",FALSE,0,NA,2022-12-07 04:25:40,FALSE,NA,"1600345775795732480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ShapourSa",166,TRUE,FALSE,NA,NA
"197","@DrMolon_Labe @RealSaltySlim It's my belief we are on the verge of an economic collapse. Pharmacies are already run… https://t.co/rdZdC0Ok8H",FALSE,0,"DrMolon_Labe",2022-12-07 04:25:34,TRUE,"1600219196277035008","1600345751908859904","1561999891261378560","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RaineyDay_27",0,FALSE,FALSE,NA,NA
"198","RT @LloydMsipa: The Sun shines all year round in Zimbabwe! Any reason why we can’t prioritise building solar farms instead of continuously…",FALSE,0,NA,2022-12-07 04:25:19,FALSE,NA,"1600345689355173889",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MrChii11",5,TRUE,FALSE,NA,NA
"199","RT @CoryBMorgan: Hydrocarbons are keeping you alive today. 

Solar and wind are just tax sucking money pits. 

https://t.co/28kJu8RvGD",FALSE,0,NA,2022-12-07 04:24:47,FALSE,NA,"1600345554181304320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DaveNelsonn",47,TRUE,FALSE,NA,NA
"200","RT @khamenei_ir: “We can’t” was a negative, wrong catchphrase before the Revolution in #Iran. The #Revolution changed this mindset, which l…",FALSE,0,NA,2022-12-07 04:24:38,FALSE,NA,"1600345514876104704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","setak85853429",166,TRUE,FALSE,NA,NA
"201","@nickmangwana There are ppl who rely on power for their survival, going into an election year advising ppl to migra… https://t.co/x35HPLO0hA",FALSE,0,"nickmangwana",2022-12-07 04:24:31,TRUE,"1600000360684216320","1600345487088881665","57556007","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Chirandu_08",0,FALSE,FALSE,NA,NA
"202","@WholeMarsBlog No. Get employers to provide at-work charging. That way we charge during the day while we have surpl… https://t.co/7vjXb00WzH",FALSE,1,"WholeMarsBlog",2022-12-07 04:24:22,TRUE,"1600331529032699904","1600345448522592256","1263491240336769026","<a href=""https://twitter.com"" rel=""nofollow"">TweetDeck Web App</a>","lfstevens",0,FALSE,FALSE,NA,NA
"203","RT @oxbofkin: Is Chris Bowen MP the full quid? He said power bills are going up because of the war in Ukraine and overseas demand on coal a…",FALSE,0,NA,2022-12-07 04:24:17,FALSE,NA,"1600345426129223680",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JohnLaw27683457",57,TRUE,FALSE,NA,NA
"204","@mjg59 @adafruit has all all sorts of power related parts if you need to adapt some solar panels.",FALSE,0,"mjg59",2022-12-07 04:24:11,FALSE,"1600329915731042304","1600345403328589824","229502009","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jaberwaki",0,FALSE,FALSE,NA,NA
"205","@lowkeyMo33 @swiftthenfall @hashjenni Are you fucking serious? Where are these hard working women in laborious jobs… https://t.co/70nYO2Tq69",FALSE,0,"lowkeyMo33",2022-12-07 04:24:05,TRUE,"1600343355967168513","1600345378528067585","1592725713131552768","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","suprovo04",0,FALSE,FALSE,NA,NA
"206","RT @SteveHiltonx: Time and time again Gavin Newsom would rather demonize gas companies rather than looking in the mirror. 

He has the powe…",FALSE,0,NA,2022-12-07 04:23:36,FALSE,NA,"1600345256993918976",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TulareVan",33,TRUE,FALSE,NA,NA
"207","@CarlThought4Day @POTUS EVs are a fad... when ""they"" loose their power the world will return to normalcy and fossil… https://t.co/8AIok8gbPn",FALSE,0,"CarlThought4Day",2022-12-07 04:23:06,TRUE,"1599951500608172032","1600345129927135234","2814145362","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GOATS_in_SA",0,FALSE,FALSE,NA,NA
"208","RT @alissajean: Hey FL. Your power bill is going up (again) because of decisions that your power company made to remain over-reliant on out…",FALSE,0,NA,2022-12-07 04:22:42,FALSE,NA,"1600345027552727041",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jenVoteBlue",558,TRUE,FALSE,NA,NA
"209","RT @RailMinIndia: Bina Solar Power Plant is a first-of-its-kind project by Railways that received global recognition upon winning an award…",FALSE,0,NA,2022-12-07 04:21:40,FALSE,NA,"1600344767745126400",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","YugandaharT",450,TRUE,FALSE,NA,NA
"210","RT @rhosking252: Let's now force mandatory global laws so powerfull that they can kick President's and PMs out of office who continue to bl…",FALSE,0,NA,2022-12-07 04:21:29,FALSE,NA,"1600344721284468736",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","endelstamberg",9,TRUE,FALSE,NA,NA
"211","@Ukraine66251776 USA National Powergrid belongs in a Museum. Adding a Million EV chargers is going to pound the rel… https://t.co/tVKfu2EZwl",FALSE,0,"Ukraine66251776",2022-12-07 04:21:06,TRUE,"1600343769886650368","1600344627487596544","1517696955329228800","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","360CNN",0,FALSE,FALSE,NA,NA
"212","RT @alissajean: Hey FL. Your power bill is going up (again) because of decisions that your power company made to remain over-reliant on out…",FALSE,0,NA,2022-12-07 04:20:34,FALSE,NA,"1600344493169184769",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DejpharmdDonald",558,TRUE,FALSE,NA,NA
"213","‘solar Mamas’ Make A Switch, Power Rural Women’s Financial Literacy Drive | Jaipur News - Times of India https://t.co/KQgvoeLVtH",FALSE,0,NA,2022-12-07 04:20:15,FALSE,NA,"1600344413305466880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sscribbles",0,FALSE,FALSE,NA,NA
"214","RT @PeterDClack: The western world is dismantling the oil/coal/gas power that created modern society. It's energy suicide, that will take u…",FALSE,0,NA,2022-12-07 04:19:35,FALSE,NA,"1600344245692379137",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","albertacat13",5328,TRUE,FALSE,NA,NA
"215","@marsfckinlegacy @suckling_adam @gardenbabyIon @tayloyalist exactly, he’s been insanely busy with tour, he said the… https://t.co/6wMkL0dunt",FALSE,10,"marsfckinlegacy",2022-12-07 04:18:31,TRUE,"1600343661786456064","1600343977542156289","1579446303951577095","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jelousyliv",0,FALSE,FALSE,NA,NA
"216","@joewein @Noahpinion And Germany is burning coal again?

I jest.

I was referring to the solar + wind combination a… https://t.co/CzJ1UtXEZH",FALSE,0,"joewein",2022-12-07 04:17:53,TRUE,"1600306466677985281","1600343817265500163","40602046","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Off_Ks_Soul",0,FALSE,FALSE,NA,NA
"217","RT @adamvaughan_uk: Renewables will become the largest source of global electricity by early 2025, overtaking coal, the @IEA projects.

Tha…",FALSE,0,NA,2022-12-07 04:17:39,FALSE,NA,"1600343757940920320",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","smartenergy4u",90,TRUE,FALSE,NA,NA
"218","RT @CoryBMorgan: Hydrocarbons are keeping you alive today. 

Solar and wind are just tax sucking money pits. 

https://t.co/28kJu8RvGD",FALSE,0,NA,2022-12-07 04:17:14,FALSE,NA,"1600343652861366272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Rangeland74Dale",47,TRUE,FALSE,NA,NA
"219","Accelerating the nation's progress to achieve its #NetZero goal by 2050, @ReNew_Power takes another step ahead with… https://t.co/ZaPzwtoeMF",FALSE,0,NA,2022-12-07 04:17:14,TRUE,NA,"1600343651892494336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ReNewB2B",1,FALSE,FALSE,NA,NA
"220","RT @Mining_Atoms: One persistent myth about Nuclear Power is that it is inflexible and therefore requires gas backup and other such nonsens…",FALSE,0,NA,2022-12-07 04:16:37,FALSE,NA,"1600343496656752640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ikemeister",26,TRUE,FALSE,NA,NA
"221","aFe Power 46-70152-WL Rear Differential Cover (Machined, with Gear Oil) N5EGRTN

https://t.co/UKX8OD0uEW",FALSE,0,NA,2022-12-07 04:16:03,FALSE,NA,"1600343356378607616",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","schimmel99chq",0,FALSE,FALSE,NA,NA
"222","@philleach11 @Steve07489767 @KimmeLowe @CarterJ60024602 @SonyainTX1 @ajc No, not a button. But when you force compa… https://t.co/8tFoMF5v1z",FALSE,0,"philleach11",2022-12-07 04:15:46,TRUE,"1600341206860550144","1600343283195990016","1209553183","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Ozorcard",0,FALSE,FALSE,NA,NA
"223","ExpertPower 100W 12V Solar Power Kit | 100W Mono Rigid Solar Panel, 10A PWM Solar Charge Controller LiFePO4, AGM, G… https://t.co/lK4zbbJtgD",FALSE,0,NA,2022-12-07 04:15:36,TRUE,NA,"1600343241546559488",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Cheyenne84Efq",0,FALSE,FALSE,NA,NA
"224","Generark Solar Generator For Homes: Portable Power Station Backup Battery &amp; Solar Panel Power Generator  1000W-2000… https://t.co/lbGltQ84KH",FALSE,0,NA,2022-12-07 04:15:35,TRUE,NA,"1600343237293580289",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","prohaska35ctfj",0,FALSE,FALSE,NA,NA
"225","RT @JMeritsun: https://t.co/6yVSUwGFIC
#Meritsun Power Plus #Hybrid All in one storage system is the fantastic solution design for your hou…",FALSE,0,NA,2022-12-07 04:15:07,FALSE,NA,"1600343118473154560",NA,"<a href=""https://www.placeholder.com"" rel=""nofollow"">LIRI Michelle</a>","MichelleHett",1,TRUE,FALSE,NA,NA
"226","We do not need to be investing in batteries or solar or wind... we do need more water and power lines connecting our infrastructure..",FALSE,0,"PopZOO1OO",2022-12-07 04:14:56,FALSE,"1600342394611777536","1600343073564741632","1350618061326471173","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PopZOO1OO",0,FALSE,FALSE,NA,NA
"227","@BeingCharisBlog My mom,housebound on oxygen (not NC)lives in fear of storm power outages. No way to keep a generat… https://t.co/wXKs688qvp",FALSE,5,"BeingCharisBlog",2022-12-07 04:14:11,TRUE,"1600340143038029825","1600342885601140736","809229324813352960","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thartman2u",1,FALSE,FALSE,NA,NA
"228","RT @austbondlover: Cheaper power by building several Nuclear power stations would be a great start as that will lower costs in production a…",FALSE,0,NA,2022-12-07 04:14:11,FALSE,NA,"1600342883663368194",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","marlow_watching",4,TRUE,FALSE,NA,NA
"229","@dwallacewells Only shutting down fossil power plants makes a difference.
Building solar and wind 
Is completely irrelevant.",FALSE,0,"dwallacewells",2022-12-07 04:14:09,FALSE,"1600143301486825474","1600342876247818240","260478229","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","martingugino",0,FALSE,FALSE,NA,NA
"230","RT @adamvaughan_uk: Renewables will become the largest source of global electricity by early 2025, overtaking coal, the @IEA projects.

Tha…",FALSE,0,NA,2022-12-07 04:13:51,FALSE,NA,"1600342800440381441",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","GilGreening",90,TRUE,FALSE,NA,NA
"231","RT @oxbofkin: Is Chris Bowen MP the full quid? He said power bills are going up because of the war in Ukraine and overseas demand on coal a…",FALSE,0,NA,2022-12-07 04:13:39,FALSE,NA,"1600342750939205632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","margmopp",57,TRUE,FALSE,NA,NA
"232","https://t.co/6yVSUwGFIC
#Meritsun Power Plus #Hybrid All in one storage system is the fantastic solution design for… https://t.co/cntDOUiDQF",FALSE,1,NA,2022-12-07 04:13:09,TRUE,NA,"1600342626946850816",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JMeritsun",1,FALSE,FALSE,NA,NA
"233","RT @MayneReport: With @DanielAndrewsMP promising to ""bring back the SEC"", it's time to dust off this master list tracking power industry de…",FALSE,0,NA,2022-12-07 04:12:47,FALSE,NA,"1600342533548085248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MayneReport",9,TRUE,FALSE,NA,NA
"234","RT @adamvaughan_uk: Renewables will become the largest source of global electricity by early 2025, overtaking coal, the @IEA projects.

Tha…",FALSE,0,NA,2022-12-07 04:12:07,FALSE,NA,"1600342366967066624",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MarieColemanAO",90,TRUE,FALSE,NA,NA
"235","RT @Malcolm20002: @AngelicaOung A very good thread. Open cycle gas turbines can easily follow load but they have to be on ""spinning reserve…",FALSE,0,NA,2022-12-07 04:11:39,FALSE,NA,"1600342250067673089",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ungern_baron",1,TRUE,FALSE,NA,NA
"236","RT @LloydMsipa: The Sun shines all year round in Zimbabwe! Any reason why we can’t prioritise building solar farms instead of continuously…",FALSE,0,NA,2022-12-07 04:10:16,FALSE,NA,"1600341901567086593",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sharpstone27",5,TRUE,FALSE,NA,NA
"237","RT @keyon: People aren’t gonna get Solar Power until 2027. But when it hits the world will shine brighter.",FALSE,0,NA,2022-12-07 04:09:53,FALSE,NA,"1600341802720296960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","littlemslivin",1407,TRUE,FALSE,NA,NA
